관중통계(전체현황),,,,,,,,,,,,
"선택항목 : 단체 : KBO   시즌 : 2021,2022,2023,2024  시즌구분  : 전체   구단구분 : 전체     요일 :   undefined :  undefined :",,,,,,,,,,,,
단체,리그,시즌,연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수
KBO,정규리그,2023 시즌,2023,05,04,목,두산,한화,서울 잠실 야구장,흐림,25.8℃,"10,825"
KBO,정규리그,2023 시즌,2023,05,03,수,두산,한화,서울 잠실 야구장,구름조금,26.2℃,"14,271"
KBO,정규리그,2023 시즌,2023,05,03,수,SSG,KT,인천SSG 랜더스필드,구름조금,24.9℃,"7,703"
KBO,정규리그,2023 시즌,2023,05,03,수,삼성,키움히어로즈,대구 삼성 라이온즈 파크,흐림,25.5℃,"13,394"
KBO,정규리그,2023 시즌,2023,05,03,수,NC,LG,창원NC파크,맑음,23.5℃,"4,874"
KBO,정규리그,2023 시즌,2023,05,03,수,KIA,롯데,광주-기아 챔피언스 필드,흐림,22.1℃,"13,815"
KBO,정규리그,2023 시즌,2023,05,02,화,두산,한화,서울 잠실 야구장,구름많음,23.7℃,"9,834"
KBO,정규리그,2023 시즌,2023,05,02,화,SSG,KT,인천SSG 랜더스필드,구름많음,22.6℃,"6,950"
KBO,정규리그,2023 시즌,2023,05,02,화,삼성,키움히어로즈,대구 삼성 라이온즈 파크,구름조금,25.9℃,"10,624"
KBO,정규리그,2023 시즌,2023,05,02,화,NC,LG,창원NC파크,맑음,26.1℃,"3,939"
KBO,정규리그,2023 시즌,2023,05,02,화,KIA,롯데,광주-기아 챔피언스 필드,구름조금,27.1℃,"8,892"
KBO,정규리그,2023 시즌,2023,04,30,일,한화,NC,대전 한화생명 이글스파크,맑음,19.8℃,"10,442"
KBO,정규리그,2023 시즌,2023,04,30,일,KT,삼성,수원케이티위즈파크,구름조금,18.7℃,"14,582"
KBO,정규리그,2023 시즌,2023,04,30,일,롯데,키움히어로즈,부산 사직 야구장,맑음,18.8℃,"22,990"
KBO,정규리그,2023 시즌,2023,04,30,일,SSG,두산,인천SSG 랜더스필드,구름많음,16℃,"21,026"
KBO,정규리그,2023 시즌,2023,04,30,일,LG,KIA,서울 잠실 야구장,비,17.9℃,"23,750"
KBO,정규리그,2023 시즌,2023,04,29,토,LG,KIA,서울 잠실 야구장,비,15.8℃,"23,750"
KBO,정규리그,2023 시즌,2023,04,29,토,SSG,두산,인천SSG 랜더스필드,비,15.6℃,"20,180"
KBO,정규리그,2023 시즌,2023,04,29,토,롯데,키움히어로즈,부산 사직 야구장,비,18.5℃,0
KBO,정규리그,2023 시즌,2023,04,29,토,KT,삼성,수원케이티위즈파크,비,15.4℃,"12,039"
KBO,정규리그,2023 시즌,2023,04,29,토,한화,NC,대전 한화생명 이글스파크,비,18.3℃,"7,813"
KBO,정규리그,2023 시즌,2023,04,28,금,한화,NC,대전 한화생명 이글스파크,구름조금,23.7℃,"7,242"
KBO,정규리그,2023 시즌,2023,04,28,금,KT,삼성,수원케이티위즈파크,비,21.7℃,"7,314"
KBO,정규리그,2023 시즌,2023,04,28,금,롯데,키움히어로즈,부산 사직 야구장,구름조금,20.9℃,"14,343"
KBO,정규리그,2023 시즌,2023,04,28,금,SSG,두산,인천SSG 랜더스필드,비,19.3℃,"14,909"
KBO,정규리그,2023 시즌,2023,04,28,금,LG,KIA,서울 잠실 야구장,비,21.3℃,"22,695"
KBO,정규리그,2023 시즌,2023,04,27,목,LG,SSG,서울 잠실 야구장,맑음,20℃,"13,061"
KBO,정규리그,2023 시즌,2023,04,27,목,롯데,한화,부산 사직 야구장,맑음,20.6℃,"10,393"
KBO,정규리그,2023 시즌,2023,04,27,목,삼성,두산,대구 삼성 라이온즈 파크,맑음,24.4℃,"8,473"
KBO,정규리그,2023 시즌,2023,04,27,목,KIA,NC,광주-기아 챔피언스 필드,맑음,24.2℃,"6,017"
KBO,정규리그,2023 시즌,2023,04,27,목,키움히어로즈,KT,서울고척스카이돔,맑음,20℃,"3,024"
KBO,정규리그,2023 시즌,2023,04,26,수,LG,SSG,서울 잠실 야구장,구름조금,13.5℃,"10,419"
KBO,정규리그,2023 시즌,2023,04,26,수,롯데,한화,부산 사직 야구장,맑음,19.5℃,"7,905"
KBO,정규리그,2023 시즌,2023,04,26,수,삼성,두산,대구 삼성 라이온즈 파크,맑음,19.5℃,"9,213"
KBO,정규리그,2023 시즌,2023,04,26,수,KIA,NC,광주-기아 챔피언스 필드,맑음,16.4℃,"4,798"
KBO,정규리그,2023 시즌,2023,04,26,수,키움히어로즈,KT,서울고척스카이돔,구름조금,13.5℃,"2,489"
KBO,정규리그,2023 시즌,2023,04,25,화,키움히어로즈,KT,서울고척스카이돔,비,13.2℃,"2,956"
KBO,정규리그,2023 시즌,2023,04,25,화,KIA,NC,광주-기아 챔피언스 필드,비,13℃,"2,216"
KBO,정규리그,2023 시즌,2023,04,25,화,삼성,두산,대구 삼성 라이온즈 파크,비,11.4℃,0
KBO,정규리그,2023 시즌,2023,04,25,화,롯데,한화,부산 사직 야구장,비,12.3℃,0
KBO,정규리그,2023 시즌,2023,04,25,화,LG,SSG,서울 잠실 야구장,비,13.2℃,"7,344"
KBO,정규리그,2023 시즌,2023,04,23,일,두산,KT,서울 잠실 야구장,흐림,22.1℃,"10,151"
KBO,정규리그,2023 시즌,2023,04,23,일,SSG,키움히어로즈,인천SSG 랜더스필드,흐림,21.1℃,"15,878"
KBO,정규리그,2023 시즌,2023,04,23,일,NC,롯데,창원NC파크,맑음,18.8℃,"13,286"
KBO,정규리그,2023 시즌,2023,04,23,일,KIA,삼성,광주-기아 챔피언스 필드,흐림,20.8℃,"10,026"
KBO,정규리그,2023 시즌,2023,04,23,일,한화,LG,대전 한화생명 이글스파크,흐림,21.3℃,"9,023"
KBO,정규리그,2023 시즌,2023,04,22,토,한화,LG,대전 한화생명 이글스파크,구름많음,21.5℃,"11,152"
KBO,정규리그,2023 시즌,2023,04,22,토,KIA,삼성,광주-기아 챔피언스 필드,구름조금,23.9℃,"12,990"
KBO,정규리그,2023 시즌,2023,04,22,토,NC,롯데,창원NC파크,맑음,21.4℃,"15,130"
KBO,정규리그,2023 시즌,2023,04,22,토,SSG,키움히어로즈,인천SSG 랜더스필드,흐림,21.3℃,"16,535"
KBO,정규리그,2023 시즌,2023,04,22,토,두산,KT,서울 잠실 야구장,흐림,22.5℃,"13,410"
KBO,정규리그,2023 시즌,2023,04,21,금,두산,KT,서울 잠실 야구장,구름조금,22.8℃,"6,896"
KBO,정규리그,2023 시즌,2023,04,21,금,SSG,키움히어로즈,인천SSG 랜더스필드,맑음,20.2℃,"12,374"
KBO,정규리그,2023 시즌,2023,04,21,금,NC,롯데,창원NC파크,맑음,24.4℃,"12,613"
KBO,정규리그,2023 시즌,2023,04,21,금,KIA,삼성,광주-기아 챔피언스 필드,구름조금,25.5℃,"6,870"
KBO,정규리그,2023 시즌,2023,04,21,금,한화,LG,대전 한화생명 이글스파크,구름많음,23.2℃,"6,004"
KBO,정규리그,2023 시즌,2023,04,20,목,한화,두산,대전 한화생명 이글스파크,구름조금,25.7℃,"4,122"
KBO,정규리그,2023 시즌,2023,04,20,목,키움히어로즈,삼성,서울고척스카이돔,비,18.9℃,"3,918"
KBO,정규리그,2023 시즌,2023,04,20,목,KT,SSG,수원케이티위즈파크,흐림,19.9℃,"4,472"
KBO,정규리그,2023 시즌,2023,04,20,목,롯데,KIA,부산 사직 야구장,맑음,25.1℃,"6,423"
KBO,정규리그,2023 시즌,2023,04,20,목,LG,NC,서울 잠실 야구장,비,18.9℃,"9,090"
KBO,정규리그,2023 시즌,2023,04,19,수,LG,NC,서울 잠실 야구장,맑음,28.4℃,"7,090"
KBO,정규리그,2023 시즌,2023,04,19,수,롯데,KIA,부산 사직 야구장,비,19.2℃,"4,869"
KBO,정규리그,2023 시즌,2023,04,19,수,KT,SSG,수원케이티위즈파크,맑음,28.2℃,"3,405"
KBO,정규리그,2023 시즌,2023,04,19,수,키움히어로즈,삼성,서울고척스카이돔,맑음,28.4℃,"3,869"
KBO,정규리그,2023 시즌,2023,04,19,수,한화,두산,대전 한화생명 이글스파크,구름조금,28℃,"4,212"
KBO,정규리그,2023 시즌,2023,04,18,화,한화,두산,대전 한화생명 이글스파크,비,15.5℃,"4,012"
KBO,정규리그,2023 시즌,2023,04,18,화,키움히어로즈,삼성,서울고척스카이돔,비,18.4℃,"3,104"
KBO,정규리그,2023 시즌,2023,04,18,화,KT,SSG,수원케이티위즈파크,비,17.7℃,"3,398"
KBO,정규리그,2023 시즌,2023,04,18,화,롯데,KIA,부산 사직 야구장,비,19.6℃,"3,829"
KBO,정규리그,2023 시즌,2023,04,18,화,LG,NC,서울 잠실 야구장,비,18.4℃,"6,574"
KBO,정규리그,2023 시즌,2023,04,16,일,LG,두산,서울 잠실 야구장,구름많음,16.1℃,"20,090"
KBO,정규리그,2023 시즌,2023,04,16,일,SSG,NC,인천SSG 랜더스필드,구름많음,14.2℃,"13,460"
KBO,정규리그,2023 시즌,2023,04,16,일,삼성,롯데,대구 삼성 라이온즈 파크,구름많음,18.9℃,"16,076"
KBO,정규리그,2023 시즌,2023,04,16,일,KT,한화,수원케이티위즈파크,구름많음,16.2℃,"13,010"
KBO,정규리그,2023 시즌,2023,04,16,일,키움히어로즈,KIA,서울고척스카이돔,구름많음,16.1℃,"11,265"
KBO,정규리그,2023 시즌,2023,04,15,토,LG,두산,서울 잠실 야구장,비,16.6℃,"21,243"
KBO,정규리그,2023 시즌,2023,04,15,토,SSG,NC,인천SSG 랜더스필드,비,14℃,"13,956"
KBO,정규리그,2023 시즌,2023,04,15,토,삼성,롯데,대구 삼성 라이온즈 파크,비,17℃,"18,231"
KBO,정규리그,2023 시즌,2023,04,15,토,KT,한화,수원케이티위즈파크,비,16.3℃,"13,212"
KBO,정규리그,2023 시즌,2023,04,15,토,키움히어로즈,KIA,서울고척스카이돔,비,16.6℃,"13,752"
KBO,정규리그,2023 시즌,2023,04,14,금,키움히어로즈,KIA,서울고척스카이돔,흐림,21.3℃,"8,043"
KBO,정규리그,2023 시즌,2023,04,14,금,KT,한화,수원케이티위즈파크,흐림,22.8℃,"7,145"
KBO,정규리그,2023 시즌,2023,04,14,금,삼성,롯데,대구 삼성 라이온즈 파크,비,20.7℃,"9,124"
KBO,정규리그,2023 시즌,2023,04,14,금,SSG,NC,인천SSG 랜더스필드,흐림,19.5℃,"8,218"
KBO,정규리그,2023 시즌,2023,04,14,금,LG,두산,서울 잠실 야구장,흐림,21.3℃,"16,528"
KBO,정규리그,2023 시즌,2023,04,13,목,두산,키움히어로즈,서울 잠실 야구장,구름조금,17.2℃,"6,917"
KBO,정규리그,2023 시즌,2023,04,13,목,롯데,LG,부산 사직 야구장,구름조금,20.1℃,"6,505"
KBO,정규리그,2023 시즌,2023,04,13,목,삼성,SSG,대구 삼성 라이온즈 파크,구름조금,25.6℃,"4,648"
KBO,정규리그,2023 시즌,2023,04,13,목,NC,KT,창원NC파크,맑음,24.8℃,"3,174"
KBO,정규리그,2023 시즌,2023,04,13,목,KIA,한화,광주-기아 챔피언스 필드,맑음,24.9℃,"5,457"
KBO,정규리그,2023 시즌,2023,04,12,수,KIA,한화,광주-기아 챔피언스 필드,맑음,19.4℃,"5,252"
KBO,정규리그,2023 시즌,2023,04,12,수,NC,KT,창원NC파크,맑음,20.9℃,"2,448"
KBO,정규리그,2023 시즌,2023,04,12,수,삼성,SSG,대구 삼성 라이온즈 파크,맑음,20.2℃,"5,405"
KBO,정규리그,2023 시즌,2023,04,12,수,롯데,LG,부산 사직 야구장,맑음,19.8℃,"6,519"
KBO,정규리그,2023 시즌,2023,04,12,수,두산,키움히어로즈,서울 잠실 야구장,맑음,15.3℃,0
KBO,정규리그,2023 시즌,2023,04,11,화,두산,키움히어로즈,서울 잠실 야구장,비,17.4℃,"4,372"
KBO,정규리그,2023 시즌,2023,04,11,화,롯데,LG,부산 사직 야구장,비,19.8℃,"5,286"
KBO,정규리그,2023 시즌,2023,04,11,화,삼성,SSG,대구 삼성 라이온즈 파크,구름많음,23.4℃,"3,907"
KBO,정규리그,2023 시즌,2023,04,11,화,NC,KT,창원NC파크,맑음,23.6℃,"2,069"
KBO,정규리그,2023 시즌,2023,04,11,화,KIA,한화,광주-기아 챔피언스 필드,흐림,21.4℃,"3,623"
KBO,정규리그,2023 시즌,2023,04,09,일,LG,삼성,서울 잠실 야구장,맑음,17.8℃,"20,439"
KBO,정규리그,2023 시즌,2023,04,09,일,롯데,KT,부산 사직 야구장,맑음,18.4℃,"14,070"
KBO,정규리그,2023 시즌,2023,04,09,일,NC,키움히어로즈,창원NC파크,맑음,21.4℃,"7,686"
KBO,정규리그,2023 시즌,2023,04,09,일,KIA,두산,광주-기아 챔피언스 필드,맑음,19.2℃,"3,623"
KBO,정규리그,2023 시즌,2023,04,09,일,한화,SSG,대전 한화생명 이글스파크,맑음,18.6℃,"9,455"
KBO,정규리그,2023 시즌,2023,04,08,토,한화,SSG,대전 한화생명 이글스파크,맑음,16℃,0
KBO,정규리그,2023 시즌,2023,04,08,토,KIA,두산,광주-기아 챔피언스 필드,맑음,16.1℃,0
KBO,정규리그,2023 시즌,2023,04,08,토,NC,키움히어로즈,창원NC파크,맑음,16.4℃,0
KBO,정규리그,2023 시즌,2023,04,08,토,롯데,KT,부산 사직 야구장,맑음,17.4℃,0
KBO,정규리그,2023 시즌,2023,04,08,토,LG,삼성,서울 잠실 야구장,맑음,14.9℃,0
KBO,정규리그,2023 시즌,2023,04,07,금,LG,삼성,서울 잠실 야구장,맑음,15.7℃,0
KBO,정규리그,2023 시즌,2023,04,07,금,롯데,KT,부산 사직 야구장,비,19.2℃,0
KBO,정규리그,2023 시즌,2023,04,07,금,NC,키움히어로즈,창원NC파크,비,18.9℃,0
KBO,정규리그,2023 시즌,2023,04,07,금,KIA,두산,광주-기아 챔피언스 필드,비,14.6℃,0
KBO,정규리그,2023 시즌,2023,04,07,금,한화,SSG,대전 한화생명 이글스파크,비,15.9℃,0
KBO,정규리그,2023 시즌,2023,04,06,목,키움히어로즈,LG,서울고척스카이돔,비,9.7℃,"4,556"
KBO,정규리그,2023 시즌,2023,04,06,목,KT,KIA,수원케이티위즈파크,비,9.5℃,0
KBO,정규리그,2023 시즌,2023,04,06,목,삼성,한화,대구 삼성 라이온즈 파크,비,18.6℃,"6,525"
KBO,정규리그,2023 시즌,2023,04,06,목,SSG,롯데,인천SSG 랜더스필드,비,8.4℃,0
KBO,정규리그,2023 시즌,2023,04,06,목,두산,NC,서울 잠실 야구장,비,9.7℃,"3,724"
KBO,정규리그,2023 시즌,2023,04,05,수,두산,NC,서울 잠실 야구장,비,14.9℃,"2,172"
KBO,정규리그,2023 시즌,2023,04,05,수,SSG,롯데,인천SSG 랜더스필드,비,14.4℃,0
KBO,정규리그,2023 시즌,2023,04,05,수,삼성,한화,대구 삼성 라이온즈 파크,비,17.2℃,"6,525"
KBO,정규리그,2023 시즌,2023,04,05,수,KT,KIA,수원케이티위즈파크,비,15.1℃,0
KBO,정규리그,2023 시즌,2023,04,05,수,키움히어로즈,LG,서울고척스카이돔,비,14.9℃,"4,194"
KBO,정규리그,2023 시즌,2023,04,04,화,두산,NC,서울 잠실 야구장,비,21.7℃,"3,924"
KBO,정규리그,2023 시즌,2023,04,04,화,SSG,롯데,인천SSG 랜더스필드,비,20.6℃,"5,809"
KBO,정규리그,2023 시즌,2023,04,04,화,삼성,한화,대구 삼성 라이온즈 파크,비,22.8℃,"5,936"
KBO,정규리그,2023 시즌,2023,04,04,화,KT,KIA,수원케이티위즈파크,비,22.5℃,0
KBO,정규리그,2023 시즌,2023,04,04,화,키움히어로즈,LG,서울고척스카이돔,비,21.7℃,"4,510"
KBO,정규리그,2023 시즌,2023,04,02,일,키움히어로즈,한화,서울고척스카이돔,맑음,25.2℃,"11,562"
KBO,정규리그,2023 시즌,2023,04,02,일,KT,LG,수원케이티위즈파크,맑음,23.7℃,"14,700"
KBO,정규리그,2023 시즌,2023,04,02,일,삼성,NC,대구 삼성 라이온즈 파크,맑음,19.6℃,"18,483"
KBO,정규리그,2023 시즌,2023,04,02,일,SSG,KIA,인천SSG 랜더스필드,맑음,23.7℃,"23,000"
KBO,정규리그,2023 시즌,2023,04,02,일,두산,롯데,서울 잠실 야구장,맑음,25.2℃,"23,750"
KBO,정규리그,2023 시즌,2023,04,01,토,두산,롯데,서울 잠실 야구장,맑음,25.6℃,"23,750"
KBO,정규리그,2023 시즌,2023,04,01,토,SSG,KIA,인천SSG 랜더스필드,맑음,22.9℃,"23,000"
KBO,정규리그,2023 시즌,2023,04,01,토,삼성,NC,대구 삼성 라이온즈 파크,맑음,23℃,"24,000"
KBO,정규리그,2023 시즌,2023,04,01,토,KT,LG,수원케이티위즈파크,맑음,25.3℃,"18,700"
KBO,정규리그,2023 시즌,2023,04,01,토,키움히어로즈,한화,서울고척스카이돔,맑음,25.6℃,"16,000"
KBO,정규리그,2022 시즌,2022,10,11,화,LG,KT,서울 잠실 야구장,맑음,16.4℃,10092
KBO,정규리그,2022 시즌,2022,10,10,월,KT,NC,수원케이티위즈파크,비,13.3℃,10535
KBO,정규리그,2022 시즌,2022,10,09,일,LG,KT,서울 잠실 야구장,비,14.5℃,0
KBO,정규리그,2022 시즌,2022,10,08,토,두산,키움히어로즈,서울 잠실 야구장,구름조금,21.6℃,23511
KBO,정규리그,2022 시즌,2022,10,08,토,롯데,LG,부산 사직 야구장,구름조금,21.8℃,22990
KBO,정규리그,2022 시즌,2022,10,08,토,삼성,SSG,대구 삼성 라이온즈 파크,구름조금,20.9℃,24000
KBO,정규리그,2022 시즌,2022,10,08,토,NC,한화,창원NC파크,구름조금,22℃,12462
KBO,정규리그,2022 시즌,2022,10,08,토,KIA,KT,광주-기아 챔피언스 필드,구름많음,21.5℃,17231
KBO,정규리그,2022 시즌,2022,10,07,금,두산,삼성,서울 잠실 야구장,구름조금,18.6℃,11681
KBO,정규리그,2022 시즌,2022,10,07,금,NC,LG,창원NC파크,흐림,22.1℃,6257
KBO,정규리그,2022 시즌,2022,10,07,금,KIA,KT,광주-기아 챔피언스 필드,구름많음,20.4℃,15175
KBO,정규리그,2022 시즌,2022,10,06,목,한화,키움히어로즈,대전 한화생명 이글스파크,흐림,21.4℃,9802
KBO,정규리그,2022 시즌,2022,10,06,목,KIA,LG,광주-기아 챔피언스 필드,흐림,21.3℃,5209
KBO,정규리그,2022 시즌,2022,10,06,목,NC,SSG,창원NC파크,흐림,22.4℃,6064
KBO,정규리그,2022 시즌,2022,10,06,목,두산,삼성,서울 잠실 야구장,흐림,19.1℃,7350
KBO,정규리그,2022 시즌,2022,10,05,수,두산,SSG,서울 잠실 야구장,비,21.6℃,9474
KBO,정규리그,2022 시즌,2022,10,05,수,NC,롯데,창원NC파크,구름많음,21.7℃,11326
KBO,정규리그,2022 시즌,2022,10,05,수,KT,삼성,수원케이티위즈파크,구름많음,21.4℃,7226
KBO,정규리그,2022 시즌,2022,10,05,수,KIA,LG,광주-기아 챔피언스 필드,구름많음,21.4℃,5487
KBO,정규리그,2022 시즌,2022,10,04,화,LG,KIA,서울 잠실 야구장,비,23℃,13385
KBO,정규리그,2022 시즌,2022,10,04,화,KT,삼성,수원케이티위즈파크,비,23.7℃,5451
KBO,정규리그,2022 시즌,2022,10,03,월,한화,SSG,대전 한화생명 이글스파크,비,26.3℃,7023
KBO,정규리그,2022 시즌,2022,10,03,월,KT,NC,수원케이티위즈파크,비,24.5℃,0
KBO,정규리그,2022 시즌,2022,10,03,월,롯데,두산,부산 사직 야구장,비,25.3℃,11162
KBO,정규리그,2022 시즌,2022,10,03,월,LG,KIA,서울 잠실 야구장,비,23.4℃,0
KBO,정규리그,2022 시즌,2022,10,02,일,LG,NC,서울 잠실 야구장,비,21.6℃,15711
KBO,정규리그,2022 시즌,2022,10,02,일,롯데,두산,부산 사직 야구장,구름조금,28.3℃,14088
KBO,정규리그,2022 시즌,2022,10,02,일,한화,KIA,대전 한화생명 이글스파크,비,27.6℃,11336
KBO,정규리그,2022 시즌,2022,10,01,토,KIA,SSG,광주-기아 챔피언스 필드,구름조금,30.5℃,13341
KBO,정규리그,2022 시즌,2022,10,01,토,삼성,두산,대구 삼성 라이온즈 파크,구름조금,31℃,15964
KBO,정규리그,2022 시즌,2022,10,01,토,LG,NC,서울 잠실 야구장,구름조금,27.6℃,17282
KBO,정규리그,2022 시즌,2022,09,30,금,LG,NC,서울 잠실 야구장,맑음,27.7℃,11076
KBO,정규리그,2022 시즌,2022,09,30,금,SSG,키움히어로즈,인천SSG 랜더스필드,맑음,25℃,20422
KBO,정규리그,2022 시즌,2022,09,30,금,삼성,두산,대구 삼성 라이온즈 파크,맑음,31.2℃,9081
KBO,정규리그,2022 시즌,2022,09,30,금,한화,롯데,대전 한화생명 이글스파크,맑음,29.2℃,4025
KBO,정규리그,2022 시즌,2022,09,29,목,LG,KT,서울 잠실 야구장,맑음,26.5℃,10859
KBO,정규리그,2022 시즌,2022,09,29,목,SSG,키움히어로즈,인천SSG 랜더스필드,구름조금,23.7℃,13358
KBO,정규리그,2022 시즌,2022,09,29,목,삼성,NC,대구 삼성 라이온즈 파크,맑음,29.3℃,7703
KBO,정규리그,2022 시즌,2022,09,29,목,KIA,롯데,광주-기아 챔피언스 필드,맑음,28.1℃,6294
KBO,정규리그,2022 시즌,2022,09,29,목,한화,두산,대전 한화생명 이글스파크,맑음,26.4℃,2018
KBO,정규리그,2022 시즌,2022,09,28,수,한화,LG,대전 한화생명 이글스파크,구름조금,25.4℃,2845
KBO,정규리그,2022 시즌,2022,09,28,수,KT,두산,수원케이티위즈파크,구름조금,26.1℃,5220
KBO,정규리그,2022 시즌,2022,09,28,수,NC,삼성,창원NC파크,흐림,24.6℃,5164
KBO,정규리그,2022 시즌,2022,09,27,화,NC,키움히어로즈,창원NC파크,구름조금,26.5℃,2571
